Лицензия_банк,ИД_1300,дата
"Камчаткомагропромбанк лицензия № 545, Камчатская обл.",842,2016-03-01
"Юнистрим лицензия № 3467, Москва и обл.",841,2016-03-01
"Банк Инноваций и Развития лицензия № 2647, Москва и обл.",837,2016-03-01
"Банк Казани лицензия № 708, Татарстан",836,2016-03-01
"Таганрогбанк лицензия № 3136, Ростовская обл.",836,2016-03-01
"Ринвестбанк лицензия № 3262, Рязанская обл.",828,2016-03-01
"Прохладный лицензия № 874, Кабардино-Балкария",824,2016-03-01
"Новация лицензия № 840, Адыгея",823,2016-03-01
"Торговый Городской Банк лицензия № 3180, Москва и обл.",818,2016-03-01
"Кузбассхимбанк лицензия № 2868, Кемеровская обл.",816,2016-03-01
"Заречье лицензия № 817, Татарстан",814,2016-03-01
"Выборг-Банк лицензия № 720, Санкт-Петербург и обл.",813,2016-03-01
"Мерседес-Бенц Банк Рус лицензия № 3473, Москва и обл.",811,2016-03-01
"Москва лицензия № 1661, Москва и обл.",807,2016-03-01
"Сибэс лицензия № 208, Омская обл.",807,2016-03-01
"Райффайзенбанк лицензия № 3292, Москва и обл.",806,2016-03-01
"Международный Финансовый Клуб лицензия № 2618, Москва и обл.",805,2016-03-01
"Евроальянс лицензия № 1781, Ивановская обл.",804,2016-03-01
"Северный Кредит лицензия № 2398, Вологодская обл.",797,2016-03-01
"МТИ-Банк лицензия № 1052, Москва и обл.",796,2016-03-01
"Банк Премьер Кредит лицензия № 1663, Москва и обл.",794,2016-03-01
"Джей энд Ти Банк лицензия № 3061, Москва и обл.",794,2016-03-01
"Донкомбанк лицензия № 492, Ростовская обл.",791,2016-03-01
"Тамбовкредитпромбанк лицензия № 1312, Тамбовская обл.",787,2016-03-01
"Нефтяной Альянс лицензия № 2859, Москва и обл.",786,2016-03-01
"Севастопольский Морской Банк лицензия № 3528, Севастополь",783,2016-03-01
"Образование лицензия № 1521, Москва и обл.",774,2016-03-01
"Новокиб лицензия № 1747, Кемеровская обл.",774,2016-03-01
"Альба Альянс лицензия № 2593, Москва и обл.",770,2016-03-01
"Кузнецкий лицензия № 609, Пензенская обл.",769,2016-03-01
"Кредитинвест лицензия № 1197, Дагестан",767,2016-03-01
"Северный Народный Банк лицензия № 2721, Коми",767,2016-03-01
"Интехбанк лицензия № 2705, Татарстан",762,2016-03-01
"Живаго-Банк лицензия № 2065, Рязанская обл.",760,2016-03-01
"Уссури лицензия № 596, Хабаровский край",759,2016-03-01
"Газпромбанк лицензия № 354, Москва и обл.",749,2016-03-01
"Нефтепромбанк лицензия № 2156, Москва и обл.",749,2016-03-01
"Енисейский Объединенный Банк лицензия № 2645, Красноярский край",748,2016-03-01
"Сервис-Резерв лицензия № 2034, Москва и обл.",745,2016-03-01
"Еврофинанс Моснарбанк лицензия № 2402, Москва и обл.",740,2016-03-01
"М2М Прайвет Банк лицензия № 1414, Москва и обл.",738,2016-03-01
"Юг-Инвестбанк лицензия № 2772, Краснодарский край",734,2016-03-01
"Ак Барс лицензия № 2590, Татарстан",732,2016-03-01
"Бест Эффортс Банк лицензия № 435, Москва и обл.",730,2016-03-01
"ЕвроситиБанк лицензия № 1869, Москва и обл.",730,2016-03-01
"БСТ-Банк лицензия № 2883, Кемеровская обл.",729,2016-03-01
"Жилкредит лицензия № 1736, Москва и обл.",726,2016-03-01
"БайкалБанк лицензия № 2632, Бурятия",719,2016-03-01
"Сетелем Банк лицензия № 2168, Москва и обл.",718,2016-03-01
"Нико-Банк лицензия № 702, Оренбургская обл.",717,2016-03-01
"АктивКапитал Банк лицензия № 3006, Самарская обл.",715,2016-03-01
"Русский Ипотечный Банк лицензия № 1968, Москва и обл.",715,2016-03-01
"Народный Банк Тувы лицензия № 1309, Тыва",714,2016-03-01
"Ростфинанс лицензия № 481, Ростовская обл.",713,2016-03-01
"Сибсоцбанк лицензия № 2015, Алтайский край",713,2016-03-01
"ЮниКредит Банк лицензия № 1, Москва и обл.",713,2016-03-01
"ДельтаКредит лицензия № 3338, Москва и обл.",706,2016-03-01
"Яринтербанк лицензия № 2564, Ярославская обл.",705,2016-03-01
"Региональный Коммерческий Банк лицензия № 836, Ульяновская обл.",703,2016-03-01
"Вестинтербанк лицензия № 3398, Москва и обл.",701,2016-03-01
"Ресурс-Траст лицензия № 3122, Москва и обл.",697,2016-03-01
"Русь лицензия № 704, Оренбургская обл.",697,2016-03-01
"ПартнерКапиталБанк (бывш. НоваховКапиталБанк) лицензия № 635, Москва и обл.",696,2016-03-01
"Всероссийский Банк Развития Регионов лицензия № 3287, Москва и обл.",696,2016-03-01
"Банк РСИ лицензия № 3415, Москва и обл.",690,2016-03-01
"Вега-Банк лицензия № 3270, Москва и обл.",689,2016-03-01
