Лицензия_банк,ИД_200,дата
"Новый Промышленный Банк лицензия № 930, Москва и обл.",127 917,2010-04-01
"Славянбанк лицензия № 804, Новгородская обл.",127 435,2010-04-01
"Еврорасчет лицензия № 3498, Москва и обл.",126 365,2010-04-01
"Интеркредит лицензия № 3047, Москва и обл.",125 983,2010-04-01
"Бизнес для Бизнеса лицензия № 1060, Чувашия",125 620,2010-04-01
"Взаимодействие лицензия № 1704, Новосибирская обл.",124 472,2010-04-01
"Майкопбанк лицензия № 1136, Адыгея",123 353,2010-04-01
"ВЕБРР лицензия № 3418, Москва и обл.",120 801,2010-04-01
"Банк БФА лицензия № 3038, Санкт-Петербург и обл.",120 677,2010-04-01
"Торговый Городской Банк лицензия № 3180, Тверская обл.",120 497,2010-04-01
"Ресурс-Траст лицензия № 3122, Москва и обл.",119 677,2010-04-01
"Пермь лицензия № 875, Пермская обл.",119 574,2010-04-01
"Солидарность (Москва) лицензия № 1555, Москва и обл.",119 554,2010-04-01
"Калуга лицензия № 1151, Калужская обл.",119 393,2010-04-01
"Востоккредитбанк лицензия № 922, Амурская обл.",119 369,2010-04-01
"БайкалИнвестБанк лицензия № 1067, Иркутская обл.",119 342,2010-04-01
"Кремлевский лицензия № 2905, Москва и обл.",118 344,2010-04-01
"Невский Банк лицензия № 1068, Санкт-Петербург и обл.",116 050,2010-04-01
"Нижний Новгород лицензия № 926, Нижегородская обл.",115 815,2010-04-01
"УМ-Банк лицензия № 1441, Свердловская обл.",114 853,2010-04-01
"Балаково-Банк лицензия № 444, Саратовская обл.",114 099,2010-04-01
"Кодекс лицензия № 2746, Москва и обл.",113 399,2010-04-01
"Московский Нефтехимический Банк лицензия № 1411, Москва и обл.",113 097,2010-04-01
"НОКССбанк лицензия № 3202, Волгоградская обл.",112 475,2010-04-01
"Нерюнгрибанк лицензия № 825, Саха (Якутия)",112 136,2010-04-01
"Вэлкомбанк лицензия № 589, Ставропольский край",111 803,2010-04-01
"ФДБ лицензия № 3071, Москва и обл.",111 510,2010-04-01
"Верхневолжский лицензия № 1084, Ярославская обл.",111 285,2010-04-01
"Мегаполис лицензия № 3265, Чувашия",110 975,2010-04-01
"Вологжанин лицензия № 1896, Вологодская обл.",110 440,2010-04-01
"Банк Город лицензия № 2644, Коми",109 770,2010-04-01
"Ваш Личный Банк лицензия № 1222, Иркутская обл.",108 829,2010-04-01
"Симбирск лицензия № 653, Ульяновская обл.",108 743,2010-04-01
"Северный Кредит лицензия № 2398, Вологодская обл.",108 299,2010-04-01
"Саратов лицензия № 330, Саратовская обл.",108 010,2010-04-01
"Сельмашбанк лицензия № 106, Ростовская обл.",107 360,2010-04-01
"Северо-Западный 1 Альянс Банк лицензия № 766, Санкт-Петербург и обл.",107 296,2010-04-01
"Мастер-Капитал лицензия № 3011, Москва и обл.",106 514,2010-04-01
"Содружество лицензия № 2923, Москва и обл.",106 208,2010-04-01
"Приполярком лицензия № 507, Тюменская обл.",105 728,2010-04-01
"Жилкредит лицензия № 1736, Москва и обл.",105 295,2010-04-01
"Ринвестбанк лицензия № 3262, Рязанская обл.",105 197,2010-04-01
"Фреско Банк лицензия № 1415, Ярославская обл.",104 468,2010-04-01
"Мой Банк. Новосибирск лицензия № 2787, Новосибирская обл.",104 449,2010-04-01
"Кубаньторгбанк лицензия № 478, Краснодарский край",104 110,2010-04-01
"Лэнд-Банк лицензия № 1478, Москва и обл.",103 556,2010-04-01
"Национальный Банк Взаимного Кредита лицензия № 3214, Москва и обл.",102 930,2010-04-01
"Трансинвестбанк лицензия № 3238, Москва и обл.",101 631,2010-04-01
"Кузнецкий лицензия № 609, Пензенская обл.",97 981,2010-04-01
"Гагаринский лицензия № 606, Москва и обл.",96 561,2010-04-01
"Адмиралтейский лицензия № 3054, Москва и обл.",96 073,2010-04-01
"Кредитбанк лицензия № 1035, Калмыкия",94 687,2010-04-01
"Универсалтраст лицензия № 3402, Москва и обл.",94 569,2010-04-01
"Булгар Банк лицензия № 1917, Татарстан",94 207,2010-04-01
"Банк Развития Бизнеса лицензия № 1910, Кемеровская обл.",94 075,2010-04-01
"Братский АНКБ лицензия № 1144, Иркутская обл.",93 578,2010-04-01
"Экономикс-Банк лицензия № 2136, Москва и обл.",93 413,2010-04-01
"Алеф-Банк лицензия № 2119, Москва и обл.",93 241,2010-04-01
"Эйч-Эс-Би-Си Банк (HSBC) лицензия № 3290, Москва и обл.",93 181,2010-04-01
"Милбанк лицензия № 3256, Москва и обл.",92 687,2010-04-01
"Нальчик лицензия № 695, Кабардино-Балкария",91 857,2010-04-01
"Екатерининский лицензия № 2167, Москва и обл.",91 653,2010-04-01
"Русич Центр Банк лицензия № 2793, Москва и обл.",91 642,2010-04-01
"Народный Доверительный Банк лицензия № 2374, Москва и обл.",91 210,2010-04-01
"ИРС лицензия № 272, Москва и обл.",91 031,2010-04-01
