Лицензия_банк,ИД_1700,дата
"Аспект лицензия № 608, Москва и обл.",9336,2015-02-01
"РНКБ лицензия № 1354, Симферополь",9319,2015-02-01
"НБД-Банк лицензия № 1966, Нижегородская обл.",9296,2015-02-01
"Алеф-Банк лицензия № 2119, Москва и обл.",9281,2015-02-01
"Росбизнесбанк лицензия № 1405, Москва и обл.",9268,2015-02-01
"Банк на Гончарной (бывш. Япы Креди Банк Москва) лицензия № 2555, Москва и обл.",9253,2015-02-01
"Сириус лицензия № 3506, Омская обл.",9242,2015-02-01
"Новый Промышленный Банк лицензия № 930, Москва и обл.",9219,2015-02-01
"Развитие лицензия № 2729, Карачаево-Черкесия",9167,2015-02-01
"Уссури лицензия № 596, Хабаровский край",9159,2015-02-01
"Развитие-Столица лицензия № 3013, Москва и обл.",9155,2015-02-01
"Гринфилдбанк лицензия № 2711, Москва и обл.",9153,2015-02-01
"Аверс лицензия № 415, Татарстан",9102,2015-02-01
"Вакобанк лицензия № 1291, Псковская обл.",9095,2015-02-01
"Тамбовкредитпромбанк лицензия № 1312, Тамбовская обл.",9061,2015-02-01
"Земкомбанк лицензия № 574, Ростовская обл.",9043,2015-02-01
"Связь-Банк лицензия № 1470, Москва и обл.",9042,2015-02-01
"Агророс лицензия № 2860, Саратовская обл.",9018,2015-02-01
"Мегаполис лицензия № 3265, Чувашия",9007,2015-02-01
"Строительно-Коммерческий Банк лицензия № 3050, Санкт-Петербург и обл.",9007,2015-02-01
"Автоторгбанк лицензия № 2776, Москва и обл.",9002,2015-02-01
"Агропромкредит лицензия № 2880, Москва и обл.",8995,2015-02-01
"Углеметбанк лицензия № 2997, Челябинская обл.",8942,2015-02-01
"Морской Банк лицензия № 77, Москва и обл.",8914,2015-02-01
"Евроазиатский Инвестиционный Банк лицензия № 2897, Москва и обл.",8913,2015-02-01
"Невастройинвест лицензия № 1926, Санкт-Петербург и обл.",8902,2015-02-01
"Русский Ипотечный Банк лицензия № 1968, Москва и обл.",8883,2015-02-01
"Московский Национальный Инвестиционный Банк лицензия № 3181, Москва и обл.",8877,2015-02-01
"Унифин лицензия № 2654, Москва и обл.",8865,2015-02-01
"АктивКапитал Банк лицензия № 3006, Самарская обл.",8863,2015-02-01
"Союзный лицензия № 3236, Москва и обл.",8860,2015-02-01
"ФорБанк лицензия № 2063, Москва и обл.",8826,2015-02-01
"МСП Банк лицензия № 3340, Москва и обл.",8813,2015-02-01
"Московский Областной Банк лицензия № 1751, Москва и обл.",8795,2015-02-01
"Турбобанк лицензия № 3203, Санкт-Петербург и обл.",8794,2015-02-01
"Нефтяной Альянс лицензия № 2859, Москва и обл.",8759,2015-02-01
"НБК-Банк лицензия № 3283, Москва и обл.",8756,2015-02-01
"Майский лицензия № 1673, Кабардино-Балкария",8725,2015-02-01
"Сталь Банк лицензия № 2248, Москва и обл.",8715,2015-02-01
"Флора-Москва лицензия № 533, Москва и обл.",8704,2015-02-01
"ЮниКредит Банк лицензия № 1, Москва и обл.",8692,2015-02-01
"Юнистрим лицензия № 3467, Москва и обл.",8684,2015-02-01
"Кранбанк лицензия № 2271, Ивановская обл.",8655,2015-02-01
"Приполярком лицензия № 507, Тюменская обл.",8637,2015-02-01
"Межрегиональный Клиринговый Банк лицензия № 2543, Москва и обл.",8622,2015-02-01
"РусьРегионБанк лицензия № 685, Москва и обл.",8618,2015-02-01
"Смартбанк лицензия № 3408, Москва и обл.",8607,2015-02-01
"Вятич лицензия № 2796, Рязанская обл.",8589,2015-02-01
"Банк Реалист (бывш. МПБ) лицензия № 2646, Москва и обл.",8580,2015-02-01
"Данске Банк лицензия № 3307, Санкт-Петербург и обл.",8574,2015-02-01
"Национальный Клиринговый Центр лицензия № 3466, Москва и обл.",8565,2015-02-01
"НК Банк лицензия № 2755, Москва и обл.",8563,2015-02-01
"Газстройбанк лицензия № 2919, Москва и обл.",8552,2015-02-01
"Стар Альянс лицензия № 3433, Москва и обл.",8519,2015-02-01
"РФИ Банк лицензия № 3351, Москва и обл.",8515,2015-02-01
"Проминвестбанк лицензия № 2433, Москва и обл.",8507,2015-02-01
"Новый Московский Банк лицензия № 2932, Москва и обл.",8493,2015-02-01
"Унифондбанк лицензия № 3416, Москва и обл.",8488,2015-02-01
"Санкт-Петербургский Банк Инвестиций лицензия № 3468, Санкт-Петербург и обл.",8461,2015-02-01
"Банк «Санкт-Петербург» лицензия № 436, Санкт-Петербург и обл.",8459,2015-02-01
"ИпоТек Банк лицензия № 2794, Москва и обл.",8455,2015-02-01
"Банк Интеза лицензия № 2216, Москва и обл.",8433,2015-02-01
"Стелла-Банк лицензия № 2948, Ростовская обл.",8409,2015-02-01
"Ермак лицензия № 1809, Ханты-Мансийский АО — Югра",8385,2015-02-01
