Лицензия_банк,ИД_1500,дата
"Рапида лицензия № 3371, Москва и обл.",2933,2015-02-01
"Московский Нефтехимический Банк лицензия № 1411, Москва и обл.",2918,2015-02-01
"МС Банк Рус лицензия № 2789, Москва и обл.",2854,2015-02-01
"Рента-Банк лицензия № 3095, Москва и обл.",2749,2015-02-01
"Промтрансбанк лицензия № 2638, Башкортостан",2696,2015-02-01
"Интерактивный Банк лицензия № 3378, Москва и обл.",2677,2015-02-01
"Акибанк лицензия № 2587, Татарстан",2668,2015-02-01
"Невский Банк лицензия № 1068, Санкт-Петербург и обл.",2642,2015-02-01
"Югра лицензия № 880, Ханты-Мансийский АО — Югра",2629,2015-02-01
"Азия Банк лицензия № 3183, Москва и обл.",2629,2015-02-01
"Энтузиастбанк лицензия № 3048, Москва и обл.",2628,2015-02-01
"Юнистрим лицензия № 3467, Москва и обл.",2587,2015-02-01
"Газэнергобанк лицензия № 3252, Калужская обл.",2543,2015-02-01
"Россельхозбанк лицензия № 3349, Москва и обл.",2524,2015-02-01
"Алданзолотобанк лицензия № 854, Саха (Якутия)",2514,2015-02-01
"ИТ Банк лицензия № 2609, Омская обл.",2501,2015-02-01
"Финам Банк лицензия № 2799, Москва и обл.",2484,2015-02-01
"Темпбанк лицензия № 55, Москва и обл.",2472,2015-02-01
"Газпромбанк лицензия № 354, Москва и обл.",2443,2015-02-01
"Профессионал Банк лицензия № 2471, Москва и обл.",2412,2015-02-01
"ЦентроКредит лицензия № 121, Москва и обл.",2366,2015-02-01
"Банк АВБ лицензия № 23, Самарская обл.",2330,2015-02-01
"Алма Банк лицензия № 604, Москва и обл.",2317,2015-02-01
"Мосуралбанк лицензия № 2468, Москва и обл.",2266,2015-02-01
"Зенит Сочи лицензия № 232, Краснодарский край",2249,2015-02-01
"Гефест лицензия № 1046, Тверская обл.",2242,2015-02-01
"Москва-Сити лицензия № 3247, Москва и обл.",2242,2015-02-01
"Флора-Москва лицензия № 533, Москва и обл.",2228,2015-02-01
"Зеленокумская лицензия № 1239, Ставропольский край",2201,2015-02-01
"Тайм Банк лицензия № 3120, Москва и обл.",2178,2015-02-01
"Южный Региональный Банк лицензия № 3015, Ростовская обл.",2168,2015-02-01
"Руснарбанк лицензия № 3403, Москва и обл.",2128,2015-02-01
"Абсолют Банк лицензия № 2306, Москва и обл.",2110,2015-02-01
"Генбанк лицензия № 2490, Москва и обл.",2094,2015-02-01
"Первомайский лицензия № 518, Краснодарский край",2069,2015-02-01
"Первоуральскбанк лицензия № 965, Свердловская обл.",2039,2015-02-01
"Московский Кредитный Банк лицензия № 1978, Москва и обл.",2011,2015-02-01
"АйСиБиСи Банк лицензия № 3475, Москва и обл.",1905,2015-02-01
"Максимум лицензия № 466, Ростовская обл.",1857,2015-02-01
"Расчетно-Кредитный Банк лицензия № 103, Москва и обл.",1850,2015-02-01
"Кроссинвестбанк лицензия № 2849, Москва и обл.",1798,2015-02-01
"Спецстройбанк лицензия № 236, Москва и обл.",1788,2015-02-01
"Современный Коммерческий Инновационный Банк лицензия № 3329, Костромская обл.",1764,2015-02-01
"Космос лицензия № 2245, Москва и обл.",1745,2015-02-01
"Яринтербанк лицензия № 2564, Ярославская обл.",1736,2015-02-01
"Платежный Центр лицензия № 3166, Новосибирская обл.",1700,2015-02-01
"Сталь Банк лицензия № 2248, Москва и обл.",1689,2015-02-01
"Локо-Банк лицензия № 2707, Москва и обл.",1676,2015-02-01
"ОПМ-Банк лицензия № 2734, Москва и обл.",1604,2015-02-01
"Платежный Клиринговый Дом лицензия № 3343, Москва и обл.",1576,2015-02-01
"Клиентский лицензия № 2324, Москва и обл.",1542,2015-02-01
"Балтийский Банк лицензия № 128, Санкт-Петербург и обл.",1510,2015-02-01
"УМ-Банк лицензия № 1441, Свердловская обл.",1501,2015-02-01
"Бум-Банк лицензия № 1137, Кабардино-Балкария",1490,2015-02-01
"Банк РСИ лицензия № 3415, Москва и обл.",1478,2015-02-01
"Юниаструм Банк лицензия № 2771, Москва и обл.",1452,2015-02-01
"Айви Банк лицензия № 2055, Москва и обл.",1451,2015-02-01
"Республиканский Кредитный Альянс лицензия № 3017, Москва и обл.",1435,2015-02-01
"Норвик Банк лицензия № 902, Кировская обл.",1434,2015-02-01
"Ури Банк лицензия № 3479, Москва и обл.",1422,2015-02-01
"Нико-Банк лицензия № 702, Оренбургская обл.",1416,2015-02-01
"Анелик РУ лицензия № 3443, Москва и обл.",1406,2015-02-01
"Акрополь лицензия № 3027, Москва и обл.",1390,2015-02-01
"Итуруп лицензия № 2390, Сахалинская обл.",1390,2015-02-01
"Банк Раунд лицензия № 2506, Москва и обл.",1364,2015-02-01
"Богородский Муниципальный Банк лицензия № 2992, Москва и обл.",1363,2015-02-01
"БФГ-Кредит лицензия № 3068, Москва и обл.",1338,2015-02-01
"Владпромбанк лицензия № 870, Владимирская обл.",1323,2015-02-01
"Банк Сберегательно-кредитного сервиса лицензия № 3224, Москва и обл.",1323,2015-02-01
