Лицензия_банк,ИД_1400,дата
"Новый Век лицензия № 3417, Москва и обл.",9330,2017-09-01
"Агросоюз лицензия № 1459, Москва и обл.",9314,2017-09-01
"Первомайский лицензия № 518, Краснодарский край",9272,2017-09-01
"Кузнецкий лицензия № 609, Пензенская обл.",9227,2017-09-01
"Примсоцбанк лицензия № 2733, Приморский край",9212,2017-09-01
"ББР Банк лицензия № 2929, Москва и обл.",9202,2017-09-01
"Первый Клиентский Банк лицензия № 3436, Москва и обл.",9200,2017-09-01
"Московский Вексельный Банк лицензия № 2697, Москва и обл.",9151,2017-09-01
"Солидарность (Самара) лицензия № 554, Самарская обл.",9145,2017-09-01
"Ижкомбанк лицензия № 646, Удмуртия",9115,2017-09-01
"Русьуниверсалбанк лицензия № 3293, Москва и обл.",9050,2017-09-01
"СИАБ лицензия № 3245, Санкт-Петербург и обл.",8988,2017-09-01
"Инбанк лицензия № 1829, Москва и обл.",8976,2017-09-01
"Классик Эконом Банк лицензия № 3298, Северная Осетия — Алания",8878,2017-09-01
"Татсоцбанк лицензия № 480, Татарстан",8837,2017-09-01
"Таврический лицензия № 2304, Санкт-Петербург и обл.",8792,2017-09-01
"БКС (БКС Премьер) лицензия № 101, Новосибирская обл.",8787,2017-09-01
"Народный Банк лицензия № 2249, Карачаево-Черкесия",8707,2017-09-01
"Уралкапиталбанк лицензия № 2519, Башкортостан",8687,2017-09-01
"Венец лицензия № 524, Ульяновская обл.",8683,2017-09-01
"Солидарность (Москва) лицензия № 1555, Москва и обл.",8673,2017-09-01
"Республиканский Кредитный Альянс лицензия № 3017, Москва и обл.",8668,2017-09-01
"Алмазэргиэнбанк лицензия № 2602, Саха (Якутия)",8667,2017-09-01
"Народный Доверительный Банк лицензия № 2374, Москва и обл.",8624,2017-09-01
"Рублев лицензия № 3098, Москва и обл.",8556,2017-09-01
"Логос лицензия № 3233, Москва и обл.",8501,2017-09-01
"Викинг лицензия № 2, Санкт-Петербург и обл.",8450,2017-09-01
"Левобережный лицензия № 1343, Новосибирская обл.",8448,2017-09-01
"Банк Казани лицензия № 708, Татарстан",8446,2017-09-01
"КОР лицензия № 2148, Волгоградская обл.",8354,2017-09-01
"Международный Финансовый Клуб лицензия № 2618, Москва и обл.",8277,2017-09-01
"Сити Инвест Банк лицензия № 3194, Санкт-Петербург и обл.",8251,2017-09-01
"Банк Раунд лицензия № 2506, Москва и обл.",8236,2017-09-01
"Нарат лицензия № 1902, Саратовская обл.",8220,2017-09-01
"Синергия лицензия № 2884, Саратовская обл.",8157,2017-09-01
"Нэклис-Банк лицензия № 1671, Москва и обл.",8125,2017-09-01
"Кредит Экспресс лицензия № 3186, Ростовская обл.",8034,2017-09-01
"Онего лицензия № 2484, Карелия",8002,2017-09-01
"Заубер Банк лицензия № 1614, Санкт-Петербург и обл.",8000,2017-09-01
"Земский Банк лицензия № 2900, Самарская обл.",7992,2017-09-01
"Бинбанк лицензия № 323, Москва и обл.",7969,2017-09-01
"Балтинвестбанк лицензия № 3176, Санкт-Петербург и обл.",7965,2017-09-01
"Прокоммерцбанк лицензия № 2996, Москва и обл.",7919,2017-09-01
"Эксперт Банк лицензия № 2949, Омская обл.",7895,2017-09-01
"ОФК Банк лицензия № 2270, Москва и обл.",7885,2017-09-01
"Алеф-Банк лицензия № 2119, Москва и обл.",7865,2017-09-01
"Акибанк лицензия № 2587, Татарстан",7834,2017-09-01
"Уральский Банк Реконструкции и Развития лицензия № 429, Свердловская обл.",7831,2017-09-01
"ПИР Банк лицензия № 2655, Москва и обл.",7799,2017-09-01
"Крокус-Банк лицензия № 2682, Москва и обл.",7773,2017-09-01
"Бум-Банк лицензия № 1137, Кабардино-Балкария",7697,2017-09-01
"Банк Уралсиб лицензия № 2275, Москва и обл.",7696,2017-09-01
"Московский Индустриальный Банк лицензия № 912, Москва и обл.",7674,2017-09-01
"Меткомбанк (Каменск-Уральский) лицензия № 2443, Свердловская обл.",7652,2017-09-01
"Эко-Инвест лицензия № 3116, Москва и обл.",7606,2017-09-01
"Генбанк лицензия № 2490, Симферополь",7605,2017-09-01
"АвтоКредитБанк лицензия № 1973, Татарстан",7511,2017-09-01
"Внешфинбанк лицензия № 3173, Краснодарский край",7486,2017-09-01
"Кремлевский лицензия № 2905, Москва и обл.",7457,2017-09-01
"Балтийский Банк лицензия № 128, Санкт-Петербург и обл.",7424,2017-09-01
"Форштадт лицензия № 2208, Оренбургская обл.",7340,2017-09-01
"СМП Банк лицензия № 3368, Москва и обл.",7336,2017-09-01
"Абсолют Банк лицензия № 2306, Москва и обл.",7315,2017-09-01
"Аксонбанк лицензия № 680, Костромская обл.",7297,2017-09-01
"Совкомбанк лицензия № 963, Костромская обл.",7162,2017-09-01
"Оренбург лицензия № 3269, Оренбургская обл.",7146,2017-09-01
"ПартнерКапиталБанк (бывш. НоваховКапиталБанк) лицензия № 635, Москва и обл.",7099,2017-09-01
"Морской Банк лицензия № 77, Москва и обл.",6926,2017-09-01
"Альба Альянс лицензия № 2593, Москва и обл.",6873,2017-09-01
"Заречье лицензия № 817, Татарстан",6812,2017-09-01
"ЮМК лицензия № 3495, Краснодарский край",6788,2017-09-01
"Банк РМП лицензия № 2574, Москва и обл.",6749,2017-09-01
"Сбербанк России лицензия № 1481, Москва и обл.",6685,2017-09-01
"Держава лицензия № 2738, Москва и обл.",6678,2017-09-01
"Металлинвестбанк лицензия № 2440, Москва и обл.",6583,2017-09-01
"Связь-Банк лицензия № 1470, Москва и обл.",6569,2017-09-01
"Экономикс-Банк лицензия № 2136, Москва и обл.",6503,2017-09-01
"Москва лицензия № 1661, Москва и обл.",6392,2017-09-01
"Авангард лицензия № 2879, Москва и обл.",6370,2017-09-01
"Синко-Банк лицензия № 2838, Москва и обл.",6368,2017-09-01
"Ак Барс лицензия № 2590, Татарстан",6353,2017-09-01
"Мосуралбанк лицензия № 2468, Москва и обл.",6338,2017-09-01
"Севергазбанк лицензия № 2816, Вологодская обл.",6264,2017-09-01
"Азиатско-Тихоокеанский Банк лицензия № 1810, Амурская обл.",6137,2017-09-01
"ВостСибтранскомбанк лицензия № 2731, Иркутская обл.",6101,2017-09-01
"Москоммерцбанк лицензия № 3365, Москва и обл.",6042,2017-09-01
"Промсвязьбанк лицензия № 3251, Москва и обл.",5971,2017-09-01
"ЕАТП Банк лицензия № 1765, Астраханская обл.",5923,2017-09-01
"Ишбанк лицензия № 2867, Москва и обл.",5868,2017-09-01
"К2 Банк лицензия № 2851, Карачаево-Черкесия",5861,2017-09-01
"Райффайзенбанк лицензия № 3292, Москва и обл.",5843,2017-09-01
"Жилстройбанк лицензия № 2769, Москва и обл.",5828,2017-09-01
"Крайинвестбанк лицензия № 3360, Краснодарский край",5788,2017-09-01
"Приморье лицензия № 3001, Приморский край",5765,2017-09-01
"Газпромбанк лицензия № 354, Москва и обл.",5703,2017-09-01
"Роял Кредит Банк лицензия № 783, Приморский край",5566,2017-09-01
"Екатеринбург лицензия № 3161, Свердловская обл.",5525,2017-09-01
"Промтрансбанк лицензия № 2638, Башкортостан",5179,2017-09-01
"Нижневолжский Коммерческий Банк лицензия № 931, Саратовская обл.",5140,2017-09-01
"Темпбанк лицензия № 55, Москва и обл.",5132,2017-09-01
"Уралфинанс лицензия № 1370, Свердловская обл.",5089,2017-09-01
"Россия лицензия № 328, Санкт-Петербург и обл.",5072,2017-09-01
"Русский Торговый Банк лицензия № 2842, Москва и обл.",5053,2017-09-01
"Новикомбанк лицензия № 2546, Москва и обл.",4996,2017-09-01
"БМ-Банк лицензия № 2748, Москва и обл.",4810,2017-09-01
"Воронеж лицензия № 654, Воронежская обл.",4773,2017-09-01
"Альфа-Банк лицензия № 1326, Москва и обл.",4760,2017-09-01
"Международный Банк Санкт-Петербурга (МБСП) лицензия № 197, Санкт-Петербург и обл.",4751,2017-09-01
"Азия-Инвест Банк лицензия № 3303, Москва и обл.",4746,2017-09-01
"Росгосстрах Банк лицензия № 3073, Москва и обл.",4740,2017-09-01
"ЦентроКредит лицензия № 121, Москва и обл.",4664,2017-09-01
"Фондсервисбанк лицензия № 2989, Москва и обл.",4639,2017-09-01
"Хованский лицензия № 2145, Москва и обл.",4514,2017-09-01
"РНКБ лицензия № 1354, Симферополь",4339,2017-09-01
"Нейва лицензия № 1293, Свердловская обл.",4325,2017-09-01
"Пересвет лицензия № 2110, Москва и обл.",4310,2017-09-01
"Коммерцбанк (Евразия) лицензия № 3333, Москва и обл.",4228,2017-09-01
"Нордеа Банк лицензия № 3016, Москва и обл.",4146,2017-09-01
"НК Банк лицензия № 2755, Москва и обл.",4059,2017-09-01
"Международный Коммерческий Банк лицензия № 2524, Москва и обл.",4042,2017-09-01
"ВТБ 24 лицензия № 1623, Москва и обл.",3962,2017-09-01
"Восточный Банк лицензия № 1460, Амурская обл.",3950,2017-09-01
"Башкомснаббанк лицензия № 1398, Башкортостан",3931,2017-09-01
"Интерпрогрессбанк лицензия № 600, Москва и обл.",3882,2017-09-01
"Новопокровский лицензия № 467, Краснодарский край",3817,2017-09-01
"Бэнк оф Чайна лицензия № 2309, Москва и обл.",3747,2017-09-01
"Росбанк лицензия № 2272, Москва и обл.",3630,2017-09-01
"Национальный Банк Сбережений лицензия № 1949, Ивановская обл.",3531,2017-09-01
"Еврокапитал-Альянс лицензия № 2672, Ярославская обл.",3480,2017-09-01
"ВТБ лицензия № 1000, Санкт-Петербург и обл.",3453,2017-09-01
"Данске Банк лицензия № 3307, Санкт-Петербург и обл.",3394,2017-09-01
"РФИ Банк лицензия № 3351, Москва и обл.",3235,2017-09-01
"Национальный Резервный Банк лицензия № 2170, Москва и обл.",3226,2017-09-01
"Натиксис Банк лицензия № 3390, Москва и обл.",3197,2017-09-01
"МТС Банк лицензия № 2268, Москва и обл.",3114,2017-09-01
"Экспресс-Волга лицензия № 3085, Костромская обл.",3100,2017-09-01
"ДельтаКредит лицензия № 3338, Москва и обл.",3016,2017-09-01
"Московский Областной Банк лицензия № 1751, Москва и обл.",2976,2017-09-01
"Объединенный Кредитный Банк лицензия № 1118, Ярославская обл.",2967,2017-09-01
"Рост Банк лицензия № 2888, Москва и обл.",2833,2017-09-01
"Первоуральскбанк лицензия № 965, Свердловская обл.",2795,2017-09-01
"СКБ-Банк лицензия № 705, Свердловская обл.",2495,2017-09-01
"Российская Финансовая Корпорация лицензия № 3099, Москва и обл.",2204,2017-09-01
"Лайтбанк лицензия № 3177, Москва и обл.",2153,2017-09-01
"Руснарбанк лицензия № 3403, Москва и обл.",2142,2017-09-01
"Денизбанк Москва лицензия № 3330, Москва и обл.",2137,2017-09-01
"Финанс Бизнес Банк лицензия № 520, Москва и обл.",2137,2017-09-01
"Банк Жилищного Финансирования лицензия № 3138, Москва и обл.",2137,2017-09-01
"АйСиБиСи Банк лицензия № 3475, Москва и обл.",2106,2017-09-01
"Ури Банк лицензия № 3479, Москва и обл.",2085,2017-09-01
"Банк на Гончарной (бывш. Япы Креди Банк Москва) лицензия № 2555, Москва и обл.",1962,2017-09-01
"Енисейский Объединенный Банк лицензия № 2645, Красноярский край",1918,2017-09-01
"Московский Кредитный Банк лицензия № 1978, Москва и обл.",1842,2017-09-01
"Бинбанк Диджитал лицензия № 2827, Москва и обл.",1827,2017-09-01
"Гута-Банк лицензия № 256, Москва и обл.",1817,2017-09-01
"Мастер-Капитал лицензия № 3011, Москва и обл.",1806,2017-09-01
"МФБанк лицензия № 3163, Москва и обл.",1761,2017-09-01
"ОТП Банк лицензия № 2766, Москва и обл.",1704,2017-09-01
"Канский лицензия № 860, Красноярский край",1529,2017-09-01
"Регионфинансбанк лицензия № 3357, Москва и обл.",1488,2017-09-01
"Центрально-Европейский Банк лицензия № 2670, Забайкальский край",1352,2017-09-01
"Кольцо Урала лицензия № 65, Свердловская обл.",1347,2017-09-01
"РусьРегионБанк лицензия № 685, Москва и обл.",1273,2017-09-01
"Проминвестбанк лицензия № 2433, Москва и обл.",1272,2017-09-01
"Модульбанк лицензия № 1927, Костромская обл.",1241,2017-09-01
"Всероссийский Банк Развития Регионов лицензия № 3287, Москва и обл.",1090,2017-09-01
"Гарант-Инвест лицензия № 2576, Москва и обл.",883,2017-09-01
"Финтрастбанк лицензия № 3104, Москва и обл.",688,2017-09-01
"Чайна Констракшн лицензия № 3515, Москва и обл.",639,2017-09-01
"Эйч-Эс-Би-Си Банк (HSBC) лицензия № 3290, Москва и обл.",572,2017-09-01
"Горбанк лицензия № 2982, Санкт-Петербург и обл.",401,2017-09-01
"Хоум Кредит Банк лицензия № 316, Москва и обл.",325,2017-09-01
"Газэнергобанк лицензия № 3252, Калужская обл.",275,2017-09-01
"Русский Стандарт лицензия № 2289, Москва и обл.",214,2017-09-01
"ИНГ Банк лицензия № 2495, Москва и обл.",208,2017-09-01
"Новый Промышленный Банк лицензия № 930, Москва и обл.",177,2017-09-01
"СЭБ Банк лицензия № 3235, Санкт-Петербург и обл.",127,2017-09-01
"ФФин Банк лицензия № 1143, Москва и обл.",97,2017-09-01
"Киви Банк лицензия № 2241, Москва и обл.",97,2017-09-01
"Национальная Факторинговая Компания лицензия № 3437, Москва и обл.",34,2017-09-01
"Апабанк лицензия № 2404, Москва и обл.",33,2017-09-01
"Ситибанк лицензия № 2557, Москва и обл.",20,2017-09-01
"Ренессанс Кредит лицензия № 3354, Москва и обл.",8,2017-09-01
"Пойдем! лицензия № 2534, Москва и обл.",2,2017-09-01
"21 Век лицензия № 3309, Санкт-Петербург и обл.",0,2017-09-01
"Америкэн Экспресс Банк лицензия № 3460, Москва и обл.",0,2017-09-01
"АРБ-Инкасс лицензия № 3353, Москва и обл.",0,2017-09-01
"Банк Кредит Свисс лицензия № 2494, Москва и обл.",0,2017-09-01
"Банк Сберегательно-кредитного сервиса лицензия № 3224, Москва и обл.",0,2017-09-01
"Бест Эффортс Банк лицензия № 435, Москва и обл.",0,2017-09-01
"БНП Париба Банк лицензия № 3407, Москва и обл.",0,2017-09-01
"Вестерн Юнион ДП Восток лицензия № 2726, Москва и обл.",0,2017-09-01
"Геобанк лицензия № 2027, Москва и обл.",0,2017-09-01
"Глобал Эксчейндж лицензия № 3533, Москва и обл.",0,2017-09-01
"Голдман Сакс Банк лицензия № 3490, Москва и обл.",0,2017-09-01
"Дальний Восток лицензия № 3318, Приморский край",0,2017-09-01
"Деньги.Мэйл.Ру лицензия № 3511, Москва и обл.",0,2017-09-01
"Дойче Банк лицензия № 3328, Москва и обл.",0,2017-09-01
"Европейский Стандарт лицензия № 3200, Москва и обл.",0,2017-09-01
"Единая касса лицензия № 3512, Москва и обл.",0,2017-09-01
"Единая Расчетная Палата лицензия № 384, Москва и обл.",0,2017-09-01
"Икано Банк лицензия № 3519, Центр",0,2017-09-01
"Инновационный Расчетный Центр лицензия № 3447, Москва и обл.",0,2017-09-01
"Красноярский Краевой Расчетный Центр лицензия № 3483, Красноярский край",0,2017-09-01
"Креди Агриколь КИБ лицензия № 1680, Санкт-Петербург и обл.",0,2017-09-01
"КЭБ ЭйчЭнБи Банк лицензия № 3525, Москва и обл.",0,2017-09-01
"Лидер лицензия № 3304, Москва и обл.",0,2017-09-01
"Межбанковский Кредитный Союз лицензия № 3242, Москва и обл.",0,2017-09-01
"Моби.Деньги лицензия № 3523, Москва и обл.",0,2017-09-01
"Монета.ру лицензия № 3508, Марий Эл",0,2017-09-01
"Морган Стэнли Банк лицензия № 3456, Москва и обл.",0,2017-09-01
"Московский Клиринговый Центр лицензия № 3314, Москва и обл.",0,2017-09-01
"Мурманский Расчетный Центр лицензия № 3341, Мурманская обл.",0,2017-09-01
"Национальный Клиринговый Центр лицензия № 3466, Москва и обл.",0,2017-09-01
"Национальный Расчетный Депозитарий лицензия № 3294, Москва и обл.",0,2017-09-01
"Объединенная Расчетная Система лицензия № 3342, Москва и обл.",0,2017-09-01
"Оней Банк лицензия № 3516, Москва и обл.",0,2017-09-01
"Петербургский Расчетный Центр лицензия № 3306, Санкт-Петербург и обл.",0,2017-09-01
"Платежный Клиринговый Дом лицензия № 3343, Москва и обл.",0,2017-09-01
"Платежный Центр лицензия № 3166, Новосибирская обл.",0,2017-09-01
"Почта Банк лицензия № 650, Москва и обл.",0,2017-09-01
"Премиум лицензия № 3514, Москва и обл.",0,2017-09-01
"ПэйПал Ру лицензия № 3517, Москва и обл.",0,2017-09-01
"Расчетная Палата СВМБ лицензия № 3324, Самарская обл.",0,2017-09-01
"Расчетные Решения лицензия № 3524, Москва и обл.",0,2017-09-01
"РИБ лицензия № 2749, Москва и обл.",0,2017-09-01
"Рунэтбанк лицензия № 2829, Москва и обл.",0,2017-09-01
"Русское Финансовое Общество лицензия № 3427, Москва и обл.",0,2017-09-01
"Сетевая Расчетная Палата лицензия № 3332, Татарстан",0,2017-09-01
"Современный Коммерческий Инновационный Банк лицензия № 3329, Костромская обл.",0,2017-09-01
"Сумитомо Мицуи лицензия № 3494, Москва и обл.",0,2017-09-01
"Тинькофф Банк лицензия № 2673, Москва и обл.",0,2017-09-01
"Умут лицензия № 2435, Дагестан",0,2017-09-01
"Финчер лицензия № 3486, Москва и обл.",0,2017-09-01
"Чайнасельхозбанк лицензия № 3529, Москва и обл.",0,2017-09-01
"Частный Расчетно-Кассовый Центр лицензия № 3420, Москва и обл.",0,2017-09-01
"Электронный платежный сервис лицензия № 3509, Москва и обл.",0,2017-09-01
"Ю Би Эс Банк лицензия № 3463, Москва и обл.",0,2017-09-01
"Яндекс.Деньги лицензия № 3510, Россия",0,2017-09-01
"Банк БКФ лицензия № 2684, Москва и обл.",85359,2017-10-01
"Капитал лицензия № 575, Москва и обл.",78572,2017-10-01
"Евразийский Банк лицензия № 969, Москва и обл.",63160,2017-10-01
"Коммерческий Индо Банк лицензия № 3446, Москва и обл.",52228,2017-10-01
"Союзный лицензия № 3236, Москва и обл.",45250,2017-10-01
"Промсельхозбанк лицензия № 538, Москва и обл.",38070,2017-10-01
"Телекоммерц Банк лицензия № 3380, Тульская обл.",35733,2017-10-01
"МСП Банк лицензия № 3340, Москва и обл.",34790,2017-10-01
"Берейт лицензия № 3505, Санкт-Петербург и обл.",33869,2017-10-01
"Спутник лицензия № 1071, Самарская обл.",32322,2017-10-01
"Невастройинвест лицензия № 1926, Санкт-Петербург и обл.",31921,2017-10-01
"Рента-Банк лицензия № 3095, Москва и обл.",31120,2017-10-01
"Московский Коммерческий Банк лицензия № 3172, Москва и обл.",30991,2017-10-01
"Курган лицензия № 2568, Курганская обл.",30560,2017-10-01
"Старооскольский Агропромбанк лицензия № 1050, Белгородская обл.",29871,2017-10-01
"Костромаселькомбанк лицензия № 1115, Костромская обл.",29614,2017-10-01
"Ресурс-Траст лицензия № 3122, Москва и обл.",29536,2017-10-01
"Далена Банк лицензия № 1948, Москва и обл.",29003,2017-10-01
"Континенталь лицензия № 3184, Ставропольский край",28901,2017-10-01
"Жилкредит лицензия № 1736, Москва и обл.",28826,2017-10-01
"РН Банк лицензия № 170, Москва и обл.",28507,2017-10-01
"Профессионал Банк (бывш. Наш Дом) лицензия № 3296, Москва и обл.",28183,2017-10-01
"Флора-Москва лицензия № 533, Москва и обл.",28177,2017-10-01
"Народный Инвестиционный Банк лицензия № 2876, Самарская обл.",26513,2017-10-01
"Мерседес-Бенц Банк Рус лицензия № 3473, Москва и обл.",26302,2017-10-01
"Национальный Банк Взаимного Кредита лицензия № 3214, Москва и обл.",26209,2017-10-01
"Банк Зенит лицензия № 3255, Москва и обл.",25494,2017-10-01
"Банк ПСА Финанс Рус лицензия № 3481, Москва и обл.",25024,2017-10-01
"МВС Банк лицензия № 2407, Дагестан",24752,2017-10-01
"Тойота Банк лицензия № 3470, Москва и обл.",24383,2017-10-01
"Арзамас лицензия № 1281, Нижегородская обл.",24025,2017-10-01
"Си Ди Би Банк лицензия № 3339, Краснодарский край",23742,2017-10-01
"Спиритбанк лицензия № 2053, Тульская обл.",23677,2017-10-01
"Северный Народный Банк лицензия № 2721, Коми",23643,2017-10-01
"Социум-Банк лицензия № 2881, Москва и обл.",23582,2017-10-01
"Фольксваген Банк Рус лицензия № 3500, Москва и обл.",23547,2017-10-01
"Вэлтон Банк лицензия № 1105, Белгородская обл.",23535,2017-10-01
"Московское Ипотечное Агентство лицензия № 3344, Москва и обл.",23448,2017-10-01
"ИРС лицензия № 272, Москва и обл.",23436,2017-10-01
"Байкалкредобанк лицензия № 2990, Иркутская обл.",22899,2017-10-01
"ЮниКредит Банк лицензия № 1, Москва и обл.",22703,2017-10-01
"РЕСО Кредит лицензия № 3450, Москва и обл.",22654,2017-10-01
"Вкабанк лицензия № 1027, Астраханская обл.",22605,2017-10-01
"МС Банк Рус лицензия № 2789, Москва и обл.",22182,2017-10-01
"ГринКомБанк лицензия № 1184, Иркутская обл.",21877,2017-10-01
"Чувашкредитпромбанк лицензия № 1280, Чувашия",21663,2017-10-01
"БМВ Банк лицензия № 3482, Москва и обл.",21531,2017-10-01
"Алма Банк лицензия № 604, Москва и обл.",21487,2017-10-01
"Столичный Кредит лицензия № 2853, Москва и обл.",20903,2017-10-01
"Зенит Сочи лицензия № 232, Краснодарский край",20861,2017-10-01
"Локо-Банк лицензия № 2707, Москва и обл.",20313,2017-10-01
"Таганрогбанк лицензия № 3136, Ростовская обл.",20300,2017-10-01
"Юнистрим лицензия № 3467, Москва и обл.",20263,2017-10-01
"Инкаробанк лицензия № 2696, Москва и обл.",20250,2017-10-01
"Вакобанк лицензия № 1291, Псковская обл.",20089,2017-10-01
"Взаимодействие лицензия № 1704, Новосибирская обл.",20080,2017-10-01
"Снежинский лицензия № 1376, Челябинская обл.",20066,2017-10-01
"Холмск лицензия № 503, Сахалинская обл.",20004,2017-10-01
"СДМ-Банк лицензия № 1637, Москва и обл.",19992,2017-10-01
"Кубаньторгбанк лицензия № 478, Краснодарский край",19869,2017-10-01
"Объединенный Банк Республики лицензия № 1016, Чувашия",19737,2017-10-01
"Крона-Банк лицензия № 2499, Иркутская обл.",19707,2017-10-01
"Международный Расчетный Банк лицензия № 3028, Москва и обл.",19702,2017-10-01
"Акрополь лицензия № 3027, Москва и обл.",19653,2017-10-01
"Саммит Банк лицензия № 85, Приморский край",19646,2017-10-01
"Белгородсоцбанк лицензия № 760, Белгородская обл.",19635,2017-10-01
"Мир Бизнес Банк лицензия № 3396, Москва и обл.",19576,2017-10-01
"Пермь лицензия № 875, Пермская обл.",19442,2017-10-01
"Михайловский ПЖСБ лицензия № 2961, Волгоградская обл.",19429,2017-10-01
"Аспект лицензия № 608, Москва и обл.",19410,2017-10-01
"Тройка-Д Банк лицензия № 3431, Москва и обл.",19195,2017-10-01
"Новобанк лицензия № 1352, Новгородская обл.",19164,2017-10-01
"Норвик Банк лицензия № 902, Кировская обл.",19105,2017-10-01
"Ермак лицензия № 1809, Ханты-Мансийский АО — Югра",19073,2017-10-01
"Владбизнесбанк лицензия № 903, Владимирская обл.",19067,2017-10-01
"Прио-Внешторгбанк лицензия № 212, Рязанская обл.",19020,2017-10-01
"Камский Коммерческий Банк лицензия № 438, Татарстан",18983,2017-10-01
"Сервис-Резерв лицензия № 2034, Москва и обл.",18881,2017-10-01
"Ставропольпромстройбанк лицензия № 1288, Ставропольский край",18788,2017-10-01
"ИК Банк лицензия № 1732, Татарстан",18710,2017-10-01
"Банк ВВБ лицензия № 1093, Севастополь",18607,2017-10-01
"Тамбовкредитпромбанк лицензия № 1312, Тамбовская обл.",18378,2017-10-01
"Интерпромбанк лицензия № 3266, Москва и обл.",18276,2017-10-01
"Почтобанк лицензия № 1788, Пермская обл.",18260,2017-10-01
"МТИ-Банк лицензия № 1052, Москва и обл.",18160,2017-10-01
"Максима лицензия № 3379, Москва и обл.",18097,2017-10-01
"Черноморский банк развития и реконструкции лицензия № 3527, Симферополь",18032,2017-10-01
"НОКССбанк лицензия № 3202, Волгоградская обл.",17988,2017-10-01
"Холдинвестбанк лицензия № 2837, Москва и обл.",17838,2017-10-01
"Майкопбанк лицензия № 1136, Адыгея",17823,2017-10-01
"Долинск лицензия № 857, Сахалинская обл.",17686,2017-10-01
"Ноосфера лицензия № 2650, Республика Алтай",17681,2017-10-01
"Банк АВБ лицензия № 23, Самарская обл.",17665,2017-10-01
"Вест лицензия № 2605, Москва и обл.",17441,2017-10-01
"БСТ-Банк лицензия № 2883, Кемеровская обл.",17438,2017-10-01
"Унифондбанк лицензия № 3416, Москва и обл.",17419,2017-10-01
"Агропромкредит лицензия № 2880, Москва и обл.",17263,2017-10-01
"НБК-Банк лицензия № 3283, Москва и обл.",17246,2017-10-01
"Автоградбанк лицензия № 1455, Татарстан",17132,2017-10-01
"Космос лицензия № 2245, Москва и обл.",16996,2017-10-01
"Финансово-Промышленный Капитал лицензия № 3295, Москва и обл.",16906,2017-10-01
"Русфинанс Банк лицензия № 1792, Самарская обл.",16876,2017-10-01
"Сибирский Банк Реконструкции и Развития лицензия № 1284, Тюменская обл.",16790,2017-10-01
"Донкомбанк лицензия № 492, Ростовская обл.",16785,2017-10-01
"Йошкар-Ола лицензия № 2802, Марий Эл",16764,2017-10-01
"Томскпромстройбанк лицензия № 1720, Томская обл.",16753,2017-10-01
"Мурманский Социальный Коммерческий Банк лицензия № 2722, Мурманская обл.",16690,2017-10-01
"Дружба лицензия № 990, Тюменская обл.",16603,2017-10-01
"Эльбин лицензия № 2267, Дагестан",16547,2017-10-01
"Липецккомбанк лицензия № 1242, Липецкая обл.",16535,2017-10-01
"Глобэкс лицензия № 1942, Москва и обл.",16405,2017-10-01
"Финам Банк лицензия № 2799, Москва и обл.",16321,2017-10-01
"Калуга лицензия № 1151, Калужская обл.",16282,2017-10-01
"Вологжанин лицензия № 1896, Вологодская обл.",16278,2017-10-01
"Газнефтьбанк лицензия № 3223, Саратовская обл.",16182,2017-10-01
"Центрально-Азиатский лицензия № 3037, Хакасия",16094,2017-10-01
"Славянбанк лицензия № 804, Новгородская обл.",15976,2017-10-01
"Банк Инноваций и Развития лицензия № 2647, Москва и обл.",15888,2017-10-01
"Кредитинвест лицензия № 1197, Дагестан",15803,2017-10-01
"Радиотехбанк лицензия № 1166, Нижегородская обл.",15795,2017-10-01
"Консервативный Коммерческий Банк лицензия № 1087, Астраханская обл.",15783,2017-10-01
"АлтайБизнес-Банк лицензия № 2388, Алтайский край",15773,2017-10-01
"Гефест лицензия № 1046, Тверская обл.",15723,2017-10-01
"Витабанк лицензия № 356, Санкт-Петербург и обл.",15688,2017-10-01
"Первый Дортрансбанк лицензия № 3271, Кировская обл.",15666,2017-10-01
"МБА-Москва лицензия № 3395, Москва и обл.",15664,2017-10-01
"Росэксимбанк лицензия № 2790, Москва и обл.",15609,2017-10-01
"Центр-инвест лицензия № 2225, Ростовская обл.",15578,2017-10-01
"Кемсоцинбанк лицензия № 96, Кемеровская обл.",15557,2017-10-01
"Банкхаус Эрбе лицензия № 1717, Москва и обл.",15466,2017-10-01
"Лэнд-Банк лицензия № 1478, Москва и обл.",15431,2017-10-01
"Союз лицензия № 2307, Москва и обл.",15408,2017-10-01
"Оргбанк лицензия № 3312, Москва и обл.",15382,2017-10-01
"Народный Банк Тувы лицензия № 1309, Тыва",15360,2017-10-01
"Акцент лицензия № 696, Оренбургская обл.",15354,2017-10-01
"Кредпромбанк лицензия № 1165, Ярославская обл.",15352,2017-10-01
"Майский лицензия № 1673, Кабардино-Балкария",15352,2017-10-01
"Банк РСИ лицензия № 3415, Москва и обл.",15311,2017-10-01
"Кранбанк лицензия № 2271, Ивановская обл.",15264,2017-10-01
"НС Банк лицензия № 3124, Москва и обл.",15242,2017-10-01
"Саратов лицензия № 330, Саратовская обл.",15228,2017-10-01
"Уралпромбанк лицензия № 2964, Челябинская обл.",15142,2017-10-01
"РБА лицензия № 3413, Москва и обл.",15104,2017-10-01
"Хакасский Муниципальный Банк лицензия № 1049, Хакасия",15104,2017-10-01
