Лицензия_банк,ИД_1800,дата
"Нико-Банк лицензия № 702, Оренбургская обл.",19443,2017-05-01
"Донкомбанк лицензия № 492, Ростовская обл.",19314,2017-05-01
"Объединенный Капитал лицензия № 2611, Санкт-Петербург и обл.",19273,2017-05-01
"Муниципальный Камчатпрофитбанк лицензия № 2103, Камчатская обл.",19238,2017-05-01
"РусьРегионБанк лицензия № 685, Москва и обл.",19236,2017-05-01
"Аспект лицензия № 608, Москва и обл.",19157,2017-05-01
"Русский Международный Банк лицензия № 3123, Москва и обл.",19065,2017-05-01
"Уралпромбанк лицензия № 2964, Челябинская обл.",19049,2017-05-01
"Банк Жилищного Финансирования лицензия № 3138, Москва и обл.",18959,2017-05-01
"Чайна Констракшн лицензия № 3515, Москва и обл.",18916,2017-05-01
"Инвестсоцбанк лицензия № 3010, Москва и обл.",18892,2017-05-01
"Левобережный лицензия № 1343, Новосибирская обл.",18831,2017-05-01
"Сибирский Банк Реконструкции и Развития лицензия № 1284, Тюменская обл.",18813,2017-05-01
"Альфа-Банк лицензия № 1326, Москва и обл.",18744,2017-05-01
"Нацинвестпромбанк лицензия № 3077, Москва и обл.",18700,2017-05-01
"Ланта-Банк лицензия № 1920, Москва и обл.",18672,2017-05-01
"ФФин Банк лицензия № 1143, Москва и обл.",18545,2017-05-01
"Банк Финсервис лицензия № 3388, Москва и обл.",18534,2017-05-01
"Банк Инноваций и Развития лицензия № 2647, Москва и обл.",18532,2017-05-01
"Онего лицензия № 2484, Карелия",18518,2017-05-01
"СКБ-Банк лицензия № 705, Свердловская обл.",18424,2017-05-01
"Русьуниверсалбанк лицензия № 3293, Москва и обл.",18398,2017-05-01
"СМП Банк лицензия № 3368, Москва и обл.",18397,2017-05-01
"Народный Земельно-Промышленный Банк лицензия № 2873, Алтайский край",18350,2017-05-01
"МТС Банк лицензия № 2268, Москва и обл.",18287,2017-05-01
"Уралфинанс лицензия № 1370, Свердловская обл.",18198,2017-05-01
"Росбанк лицензия № 2272, Москва и обл.",18071,2017-05-01
"Финансово-Промышленный Капитал лицензия № 3295, Москва и обл.",17937,2017-05-01
"Спутник лицензия № 1071, Самарская обл.",17846,2017-05-01
"Московский Коммерческий Банк лицензия № 3172, Москва и обл.",17695,2017-05-01
"Новобанк лицензия № 1352, Новгородская обл.",17649,2017-05-01
"Пойдем! лицензия № 2534, Москва и обл.",17582,2017-05-01
"Руна-Банк лицензия № 3207, Москва и обл.",17550,2017-05-01
"Гранд Инвест Банк лицензия № 3053, Москва и обл.",17527,2017-05-01
"БКС (БКС Премьер) лицензия № 101, Новосибирская обл.",17493,2017-05-01
"Геобанк лицензия № 2027, Москва и обл.",17418,2017-05-01
"Северный Народный Банк лицензия № 2721, Коми",17352,2017-05-01
"Банк Реалист (бывш. МПБ) лицензия № 2646, Москва и обл.",16974,2017-05-01
"Витабанк лицензия № 356, Санкт-Петербург и обл.",16859,2017-05-01
"Русский Банк Сбережений лицензия № 779, Ставропольский край",16839,2017-05-01
"Славянский Кредит лицензия № 2960, Москва и обл.",16752,2017-05-01
"Автоторгбанк лицензия № 2776, Москва и обл.",16643,2017-05-01
"Энергомашбанк лицензия № 52, Санкт-Петербург и обл.",16570,2017-05-01
"Натиксис Банк лицензия № 3390, Москва и обл.",16567,2017-05-01
"НБД-Банк лицензия № 1966, Нижегородская обл.",16561,2017-05-01
"Мурманский Социальный Коммерческий Банк лицензия № 2722, Мурманская обл.",16547,2017-05-01
"Чайнасельхозбанк лицензия № 3529, Москва и обл.",16497,2017-05-01
"Восточный Банк лицензия № 1460, Амурская обл.",16478,2017-05-01
"Банк Глобус лицензия № 2438, Москва и обл.",16471,2017-05-01
"Московский Нефтехимический Банк лицензия № 1411, Москва и обл.",16467,2017-05-01
"Кредитинвест лицензия № 1197, Дагестан",16402,2017-05-01
"Татсоцбанк лицензия № 480, Татарстан",16381,2017-05-01
"Банк «ФК Открытие» лицензия № 2209, Москва и обл.",16377,2017-05-01
"Бест Эффортс Банк лицензия № 435, Москва и обл.",16284,2017-05-01
"Промсвязьбанк лицензия № 3251, Москва и обл.",16245,2017-05-01
"Азия-Инвест Банк лицензия № 3303, Москва и обл.",16145,2017-05-01
"Азиатско-Тихоокеанский Банк лицензия № 1810, Амурская обл.",16119,2017-05-01
"Крокус-Банк лицензия № 2682, Москва и обл.",16110,2017-05-01
"Московский Кредитный Банк лицензия № 1978, Москва и обл.",16023,2017-05-01
"БНП Париба Банк лицензия № 3407, Москва и обл.",15876,2017-05-01
"Саровбизнесбанк лицензия № 2048, Нижегородская обл.",15786,2017-05-01
"Росгосстрах Банк лицензия № 3073, Москва и обл.",15752,2017-05-01
"Банк РСИ лицензия № 3415, Москва и обл.",15632,2017-05-01
