Лицензия_банк,ИД_1600,дата
"Апабанк лицензия № 2404, Москва и обл.",1952,2015-02-01
"Северный Народный Банк лицензия № 2721, Коми",1940,2015-02-01
"Ноосфера лицензия № 2650, Республика Алтай",1931,2015-02-01
"Дальневосточный Банк лицензия № 843, Приморский край",1925,2015-02-01
"Снежинский лицензия № 1376, Челябинская обл.",1921,2015-02-01
"Старооскольский Агропромбанк лицензия № 1050, Белгородская обл.",1920,2015-02-01
"Геленджик-Банк лицензия № 790, Краснодарский край",1918,2015-02-01
"РусЮгбанк лицензия № 2093, Волгоградская обл.",1918,2015-02-01
"Лайтбанк лицензия № 3177, Москва и обл.",1917,2015-02-01
"Тагилбанк лицензия № 1635, Свердловская обл.",1917,2015-02-01
"Банк Экономический Союз лицензия № 2798, Москва и обл.",1914,2015-02-01
"Национальный Расчетный Депозитарий лицензия № 3294, Москва и обл.",1913,2015-02-01
"Белгородсоцбанк лицензия № 760, Белгородская обл.",1910,2015-02-01
"Крона-Банк лицензия № 2499, Иркутская обл.",1909,2015-02-01
"Агророс лицензия № 2860, Саратовская обл.",1900,2015-02-01
"Автоградбанк лицензия № 1455, Татарстан",1899,2015-02-01
"Межбанковский Кредитный Союз лицензия № 3242, Москва и обл.",1894,2015-02-01
"Финансово-Промышленный Капитал лицензия № 3295, Москва и обл.",1894,2015-02-01
"Дойче Банк лицензия № 3328, Москва и обл.",1891,2015-02-01
"Элита лицензия № 1399, Калужская обл.",1887,2015-02-01
"Саровбизнесбанк лицензия № 2048, Нижегородская обл.",1886,2015-02-01
"Тойота Банк лицензия № 3470, Москва и обл.",1883,2015-02-01
"Социум-Банк лицензия № 2881, Москва и обл.",1882,2015-02-01
"Россита-Банк лицензия № 3257, Москва и обл.",1876,2015-02-01
"Бум-Банк лицензия № 1137, Кабардино-Балкария",1874,2015-02-01
"Рапида лицензия № 3371, Москва и обл.",1866,2015-02-01
"Банк Глобус лицензия № 2438, Москва и обл.",1861,2015-02-01
"Джаст Банк лицензия № 3503, Москва и обл.",1858,2015-02-01
"Риал-Кредит лицензия № 3393, Москва и обл.",1855,2015-02-01
"Петербургский Социальный Коммерческий Банк лицензия № 2551, Санкт-Петербург и обл.",1844,2015-02-01
"Пульс Столицы лицензия № 3002, Москва и обл.",1844,2015-02-01
"Банк БКФ лицензия № 2684, Москва и обл.",1839,2015-02-01
"Московский Вексельный Банк лицензия № 2697, Москва и обл.",1837,2015-02-01
"Эс-Би-Ай Банк (бывш. ЯР-Банк) лицензия № 3185, Москва и обл.",1834,2015-02-01
"Национальный Стандарт лицензия № 3421, Москва и обл.",1829,2015-02-01
"РСКБ лицензия № 2050, Москва и обл.",1827,2015-02-01
"Челябинвестбанк лицензия № 493, Челябинская обл.",1825,2015-02-01
"Холмск лицензия № 503, Сахалинская обл.",1822,2015-02-01
"РИБ лицензия № 2749, Москва и обл.",1821,2015-02-01
"Руснарбанк лицензия № 3403, Москва и обл.",1815,2015-02-01
"Актив Банк лицензия № 2529, Мордовия",1814,2015-02-01
"Радиотехбанк лицензия № 1166, Нижегородская обл.",1814,2015-02-01
"Риабанк лицензия № 3434, Москва и обл.",1813,2015-02-01
"Росэксимбанк лицензия № 2790, Москва и обл.",1812,2015-02-01
"Объединенная Расчетная Система лицензия № 3342, Москва и обл.",1809,2015-02-01
"Интерпрогрессбанк лицензия № 600, Москва и обл.",1808,2015-02-01
"АйСиБиСи Банк лицензия № 3475, Москва и обл.",1808,2015-02-01
"Эйч-Эс-Би-Си Банк (HSBC) лицензия № 3290, Москва и обл.",1806,2015-02-01
"Челиндбанк лицензия № 485, Челябинская обл.",1785,2015-02-01
"Национальный Залоговый Банк лицензия № 2944, Москва и обл.",1781,2015-02-01
"Объединенный Резервный Банк лицензия № 937, Москва и обл.",1780,2015-02-01
"Новый Символ лицензия № 370, Москва и обл.",1775,2015-02-01
"Нэклис-Банк лицензия № 1671, Москва и обл.",1775,2015-02-01
"Русский Финансовый Альянс лицензия № 2035, Москва и обл.",1770,2015-02-01
"Индустриальный Сберегательный Банк лицензия № 3175, Москва и обл.",1766,2015-02-01
"Оргбанк лицензия № 3312, Москва и обл.",1766,2015-02-01
"Модульбанк лицензия № 1927, Костромская обл.",1766,2015-02-01
"Тольяттихимбанк лицензия № 2507, Самарская обл.",1733,2015-02-01
"Голдман Сакс Банк лицензия № 3490, Москва и обл.",1731,2015-02-01
"Финансовый Капитал лицензия № 3288, Санкт-Петербург и обл.",1730,2015-02-01
"Вологжанин лицензия № 1896, Вологодская обл.",1728,2015-02-01
"Екатерининский лицензия № 2167, Москва и обл.",1726,2015-02-01
"ИТ Банк лицензия № 2609, Омская обл.",1721,2015-02-01
"Межрегиональный Почтовый Банк лицензия № 3171, Москва и обл.",1720,2015-02-01
"Евроальянс лицензия № 1781, Ивановская обл.",1717,2015-02-01
"Единая Расчетная Палата лицензия № 384, Москва и обл.",1716,2015-02-01
